"Index","Symbol","Dividend_Date","Increase_Num","Increase_Year","Price_Date","Timeframe","Open","High","Low","Close"
"1165","MSA",2021-05-14,4,2021,2021-05-13,"Before",162.5,167.520004272461,162.5,166.589996337891
"1166","MSA",2021-05-14,4,2021,2021-05-14,"During",166.25,169.570007324219,165.360000610352,168.690002441406
"1167","MSA",2021-05-14,4,2021,2021-05-17,"After",167.910003662109,169.389999389648,166.809997558594,169.110000610352
"1168","MSA",2020-05-21,5,2020,2020-05-20,"Before",119.519996643066,122.220001220703,118.139999389648,118.650001525879
"1169","MSA",2020-05-21,5,2020,2020-05-21,"During",117.599998474121,119.790000915527,117.230003356934,118.440002441406
"1170","MSA",2020-05-21,5,2020,2020-05-22,"After",119.050003051758,119.050003051758,115.980003356934,116.389999389648
"1171","NDSN",2024-08-27,1,2024,2024-08-26,"Before",258,259.399993896484,256.149993896484,257.179992675781
"1172","NDSN",2024-08-27,1,2024,2024-08-27,"During",255.809997558594,257.480010986328,254.470001220703,255.899993896484
"1173","NDSN",2024-08-27,1,2024,2024-08-28,"After",255.669998168945,257.450012207031,253.5,256.299987792969
"1174","NDSN",2023-08-21,2,2023,2023-08-18,"Before",232.649993896484,235.210006713867,231.75,232.330001831055
"1175","NDSN",2023-08-21,2,2023,2023-08-21,"During",231.649993896484,232.839996337891,230.009994506836,230.690002441406
"1176","NDSN",2023-08-21,2,2023,2023-08-22,"After",229.199996948242,235.940002441406,226.570007324219,235.699996948242
"1177","NDSN",2022-08-22,3,2022,2022-08-19,"Before",245.130004882812,245.820007324219,243.380004882812,244.300003051758
"1178","NDSN",2022-08-22,3,2022,2022-08-22,"During",239.949996948242,240.660003662109,232,233.279998779297
"1179","NDSN",2022-08-22,3,2022,2022-08-23,"After",236,240.570007324219,232.929992675781,239.169998168945
"1180","NDSN",2021-08-23,4,2021,2021-08-20,"Before",226.639999389648,230.580001831055,225.630004882812,230.259994506836
"1181","NDSN",2021-08-23,4,2021,2021-08-23,"During",231.070007324219,232.660003662109,230.070007324219,231.020004272461
"1182","NDSN",2021-08-23,4,2021,2021-08-24,"After",230.889999389648,234.470001220703,230.889999389648,233.360000610352
"1183","NDSN",2020-08-24,5,2020,2020-08-21,"Before",191,191.479995727539,188.369995117188,189.070007324219
"1184","NDSN",2020-08-24,5,2020,2020-08-24,"During",190.940002441406,191.190002441406,186.869995117188,188.240005493164
"1185","NDSN",2020-08-24,5,2020,2020-08-25,"After",188.720001220703,189.259994506836,186.029998779297,188.660003662109
"1186","NEE",2024-02-26,1,2024,2024-02-23,"Before",56.7999992370605,57.4599990844727,56.5099983215332,56.7799987792969
"1187","NEE",2024-02-26,1,2024,2024-02-26,"During",55.9000015258789,55.9300003051758,54.8600006103516,55.1500015258789
"1188","NEE",2024-02-26,1,2024,2024-02-27,"After",55.439998626709,55.9900016784668,54.7900009155273,55.560001373291
"1189","NEE",2023-02-27,2,2023,2023-02-24,"Before",72.120002746582,73.3300018310547,71.8000030517578,72.9199981689453
"1190","NEE",2023-02-27,2,2023,2023-02-27,"During",72.9700012207031,73.6699981689453,71.6800003051758,71.8600006103516
"1191","NEE",2023-02-27,2,2023,2023-02-28,"After",71.6999969482422,71.8499984741211,70.8000030517578,71.0299987792969
"1192","NEE",2022-02-28,3,2022,2022-02-25,"Before",76.120002746582,77.2399978637695,75.2200012207031,77.1600036621094
"1193","NEE",2022-02-28,3,2022,2022-02-28,"During",77.0899963378906,78.870002746582,76.8000030517578,78.2699966430664
"1194","NEE",2022-02-28,3,2022,2022-03-01,"After",78.0699996948242,78.8300018310547,76.5400009155273,77.4400024414062
"1195","NEE",2021-02-25,4,2021,2021-02-24,"Before",74.8300018310547,74.9100036621094,73.3300018310547,73.7600021362305
"1196","NEE",2021-02-25,4,2021,2021-02-25,"During",73.3499984741211,74.3399963378906,72.7099990844727,74.0599975585938
"1197","NEE",2021-02-25,4,2021,2021-02-26,"After",74.129997253418,75.5599975585938,73.4700012207031,73.4800033569336
"1198","NEE",2020-02-27,5,2020,2020-02-26,"Before",67.2324981689453,68.3249969482422,67,67.3675003051758
"1199","NEE",2020-02-27,5,2020,2020-02-27,"During",67.0100021362305,67.7324981689453,63.9025001525879,63.9625015258789
"1200","NEE",2020-02-27,5,2020,2020-02-28,"After",62.0374984741211,63.4775009155273,60.7700004577637,63.189998626709
"1201","NFG",2024-06-28,1,2024,2024-06-27,"Before",54.9700012207031,54.9900016784668,54.3800010681152,54.7999992370605
"1202","NFG",2024-06-28,1,2024,2024-06-28,"During",54.6500015258789,54.7900009155273,53.8800010681152,54.189998626709
"1203","NFG",2024-06-28,1,2024,2024-07-01,"After",54.4599990844727,54.6199989318848,53.9799995422363,54.2099990844727
"1204","NFG",2023-06-29,2,2023,2023-06-28,"Before",50.6100006103516,51.0200004577637,50.1500015258789,50.7099990844727
"1205","NFG",2023-06-29,2,2023,2023-06-29,"During",50.0699996948242,51.560001373291,49.9599990844727,51.2299995422363
"1206","NFG",2023-06-29,2,2023,2023-06-30,"After",51.3899993896484,51.7900009155273,50.9799995422363,51.3600006103516
"1207","NFG",2022-06-29,3,2022,2022-06-28,"Before",68.1100006103516,68.2300033569336,67.3000030517578,67.5999984741211
"1208","NFG",2022-06-29,3,2022,2022-06-29,"During",67.3300018310547,67.3300018310547,65.4899978637695,66.3499984741211
"1209","NFG",2022-06-29,3,2022,2022-06-30,"After",65.6800003051758,66.8000030517578,65.4700012207031,66.0500030517578
"1210","NFG",2021-06-29,4,2021,2021-06-28,"Before",53.9199981689453,53.9199981689453,52.8300018310547,53.2099990844727
"1211","NFG",2021-06-29,4,2021,2021-06-29,"During",53.1100006103516,53.3899993896484,51.7000007629395,51.7200012207031
"1212","NFG",2021-06-29,4,2021,2021-06-30,"After",51.6100006103516,52.3499984741211,51.6100006103516,52.25
"1213","NFG",2020-06-29,5,2020,2020-06-26,"Before",39.7000007629395,40.1399993896484,39.3800010681152,39.8600006103516
"1214","NFG",2020-06-29,5,2020,2020-06-29,"During",39.8499984741211,40.6599998474121,39.6500015258789,40.560001373291
"1215","NFG",2020-06-29,5,2020,2020-06-30,"After",40.6199989318848,42.1699981689453,40.5699996948242,41.9300003051758
"1216","NJR",2024-09-23,1,2024,2024-09-20,"Before",47.5200004577637,47.810001373291,47.0900001525879,47.6399993896484
"1217","NJR",2024-09-23,1,2024,2024-09-23,"During",47.4199981689453,47.4199981689453,47.2200012207031,47.3600006103516
"1218","NJR",2024-09-23,1,2024,2024-09-24,"After",47.1300010681152,47.5200004577637,47.0099983215332,47.0099983215332
"1219","NJR",2023-09-19,2,2023,2023-09-18,"Before",43.4799995422363,43.5099983215332,43,43.0900001525879
"1220","NJR",2023-09-19,2,2023,2023-09-19,"During",42.7900009155273,42.9000015258789,42.2999992370605,42.310001373291
"1221","NJR",2023-09-19,2,2023,2023-09-20,"After",42.4300003051758,42.5400009155273,42.1300010681152,42.1699981689453
"1222","NJR",2022-09-23,3,2022,2022-09-22,"Before",43.8699989318848,44.4300003051758,43.310001373291,44.1199989318848
"1223","NJR",2022-09-23,3,2022,2022-09-23,"During",43.439998626709,43.560001373291,42.3499984741211,42.7700004577637
"1224","NJR",2022-09-23,3,2022,2022-09-26,"After",42.6699981689453,43.0900001525879,42.0900001525879,42.3499984741211
"1225","NJR",2021-09-17,4,2021,2021-09-16,"Before",36.5,36.6100006103516,35.5699996948242,35.6500015258789
"1226","NJR",2021-09-17,4,2021,2021-09-17,"During",35.3800010681152,35.5999984741211,34.9000015258789,34.9199981689453
"1227","NJR",2021-09-17,4,2021,2021-09-20,"After",34.6699981689453,35.0499992370605,34.4099998474121,34.9199981689453
"1228","NJR",2020-09-21,5,2020,2020-09-18,"Before",28,28.0799999237061,27.1100006103516,27.2000007629395
"1229","NJR",2020-09-21,5,2020,2020-09-21,"During",26.4799995422363,27.2099990844727,25.9400005340576,27.1399993896484
"1230","NJR",2020-09-21,5,2020,2020-09-22,"After",27.1399993896484,27.7299995422363,26.5799999237061,27.0799999237061
"1231","NNN",2024-07-31,1,2024,2024-07-30,"Before",45.8400001525879,46.189998626709,45.5800018310547,46.0999984741211
"1232","NNN",2024-07-31,1,2024,2024-07-31,"During",45.4599990844727,45.6199989318848,44.8699989318848,44.8899993896484
"1233","NNN",2024-07-31,1,2024,2024-08-01,"After",45.5,46.3300018310547,45.3600006103516,45.9799995422363
"1234","NNN",2023-07-28,2,2023,2023-07-27,"Before",44.810001373291,44.8699989318848,43.5800018310547,43.5800018310547
"1235","NNN",2023-07-28,2,2023,2023-07-28,"During",43.2200012207031,43.4000015258789,42.4900016784668,42.8199996948242
"1236","NNN",2023-07-28,2,2023,2023-07-31,"After",42.7799987792969,43.1100006103516,42.6199989318848,42.6800003051758
"1237","NNN",2022-07-28,3,2022,2022-07-27,"Before",47.0400009155273,47.4099998474121,46.689998626709,47.1399993896484
"1238","NNN",2022-07-28,3,2022,2022-07-28,"During",46.9099998474121,47.1500015258789,46.5499992370605,47.0699996948242
"1239","NNN",2022-07-28,3,2022,2022-07-29,"After",47.1300010681152,47.8300018310547,46.9199981689453,47.6100006103516
"1240","NNN",2021-07-29,4,2021,2021-07-28,"Before",49.7299995422363,49.9000015258789,49.0900001525879,49.189998626709
"1241","NNN",2021-07-29,4,2021,2021-07-29,"During",48.7999992370605,49.310001373291,48.4799995422363,48.5999984741211
"1242","NNN",2021-07-29,4,2021,2021-07-30,"After",48.6199989318848,49.4300003051758,48.5999984741211,48.8699989318848
"1243","NNN",2020-07-30,5,2020,2020-07-29,"Before",36.1500015258789,36.6500015258789,35.4900016784668,36.6300010681152
"1244","NNN",2020-07-30,5,2020,2020-07-30,"During",35.4599990844727,35.7799987792969,34.9099998474121,35.3899993896484
"1245","NNN",2020-07-30,5,2020,2020-07-31,"After",35.3800010681152,35.4799995422363,34.6100006103516,35.4500007629395
"1246","NUE",2023-12-28,1,2023,2023-12-27,"Before",178.119995117188,178.860000610352,177.279998779297,177.869995117188
"1247","NUE",2023-12-28,1,2023,2023-12-28,"During",176.520004272461,177.179992675781,174.940002441406,175.190002441406
"1248","NUE",2023-12-28,1,2023,2023-12-29,"After",175,175.429992675781,173.520004272461,174.039993286133
"1249","NUE",2022-12-29,2,2022,2022-12-28,"Before",136.839996337891,136.839996337891,133.740005493164,134.190002441406
"1250","NUE",2022-12-29,2,2022,2022-12-29,"During",134.660003662109,135.199996948242,132.979995727539,133.559997558594
"1251","NUE",2022-12-29,2,2022,2022-12-30,"After",132.520004272461,133.610000610352,130.770004272461,131.809997558594
"1252","NUE",2021-12-30,3,2021,2021-12-29,"Before",114.900001525879,115.559997558594,113.25,114.889999389648
"1253","NUE",2021-12-30,3,2021,2021-12-30,"During",114.660003662109,116.620002746582,113.669998168945,113.849998474121
"1254","NUE",2021-12-30,3,2021,2021-12-31,"After",113.970001220703,114.650001525879,112.51000213623,114.150001525879
"1255","NUE",2020-12-30,4,2020,2020-12-29,"Before",52.2099990844727,52.9300003051758,51.9599990844727,52.0800018310547
"1256","NUE",2020-12-30,4,2020,2020-12-30,"During",51.810001373291,53.1399993896484,51.7799987792969,52.939998626709
"1257","NUE",2020-12-30,4,2020,2020-12-31,"After",52.9500007629395,53.3800010681152,52.2299995422363,53.189998626709
"1258","NUE",2019-12-30,5,2019,2019-12-27,"Before",56.9300003051758,56.9900016784668,56.5099983215332,56.6800003051758
"1259","NUE",2019-12-30,5,2019,2019-12-30,"During",56.3699989318848,56.4599990844727,55.8499984741211,56.0800018310547
"1260","NUE",2019-12-30,5,2019,2019-12-31,"After",55.9099998474121,56.4500007629395,55.8199996948242,56.2799987792969
"1261","NWFL",2024-01-11,1,2024,2024-01-10,"Before",30.1000003814697,30.5200004577637,29.2299995422363,29.8999996185303
"1262","NWFL",2024-01-11,1,2024,2024-01-11,"During",28.5,29.4400005340576,28.5,29.3500003814697
"1263","NWFL",2024-01-11,1,2024,2024-01-12,"After",29.5100002288818,29.5100002288818,28.75,29.1599998474121
"1264","NWFL",2023-01-12,2,2023,2023-01-11,"Before",34.3600006103516,34.7200012207031,34.25,34.689998626709
"1265","NWFL",2023-01-12,2,2023,2023-01-12,"During",34.4500007629395,34.689998626709,34.25,34.4000015258789
"1266","NWFL",2023-01-12,2,2023,2023-01-13,"After",34.2900009155273,34.5999984741211,33.75,34.5
"1267","NWFL",2022-01-13,3,2022,2022-01-12,"Before",28.3899993896484,28.3999996185303,27.7099990844727,28.2600002288818
"1268","NWFL",2022-01-13,3,2022,2022-01-13,"During",28.0599994659424,28.1200008392334,27.7000007629395,27.8700008392334
"1269","NWFL",2022-01-13,3,2022,2022-01-14,"After",28.0900001525879,28.0900001525879,27.2600002288818,27.4500007629395
"1270","NWFL",2021-01-14,4,2021,2021-01-13,"Before",28.1100006103516,28.7199993133545,26.1399993896484,27.5
"1271","NWFL",2021-01-14,4,2021,2021-01-14,"During",28.0799999237061,28.0799999237061,27.7999992370605,27.7999992370605
"1272","NWFL",2021-01-14,4,2021,2021-01-15,"After",27.0499992370605,27.0499992370605,26.1900005340576,26.1900005340576
"1273","NWFL",2020-01-14,5,2020,2020-01-13,"Before",37.6599998474121,38.4000015258789,37.6599998474121,38.4000015258789
"1274","NWFL",2020-01-14,5,2020,2020-01-14,"During",37.9599990844727,38.7200012207031,37.7200012207031,38
"1275","NWFL",2020-01-14,5,2020,2020-01-15,"After",38.1300010681152,38.1699981689453,36.2799987792969,37.560001373291
"1276","NWN",2024-10-31,1,2024,2024-10-30,"Before",40.189998626709,40.4900016784668,39.9500007629395,40
"1277","NWN",2024-10-31,1,2024,2024-10-31,"During",39.6500015258789,39.8899993896484,38.8800010681152,38.8899993896484
"1278","NWN",2024-10-31,1,2024,2024-11-01,"After",39.0800018310547,39.1699981689453,38.2999992370605,38.5099983215332
"1279","NWN",2023-10-30,2,2023,2023-10-27,"Before",37.560001373291,37.7099990844727,36.689998626709,37.0499992370605
"1280","NWN",2023-10-30,2,2023,2023-10-30,"During",36.7599983215332,37.1699981689453,36.0699996948242,36.2900009155273
"1281","NWN",2023-10-30,2,2023,2023-10-31,"After",36.2599983215332,36.7200012207031,36.0800018310547,36.7099990844727
"1282","NWN",2022-10-28,3,2022,2022-10-27,"Before",47.2000007629395,47.9500007629395,46.9799995422363,47.4500007629395
"1283","NWN",2022-10-28,3,2022,2022-10-28,"During",47.1800003051758,48.4000015258789,47.0099983215332,48.1199989318848
"1284","NWN",2022-10-28,3,2022,2022-10-31,"After",48.2000007629395,48.3400001525879,47.7599983215332,48.0900001525879
"1285","NWN",2021-10-28,4,2021,2021-10-27,"Before",46.8499984741211,47,45.9700012207031,46.2299995422363
"1286","NWN",2021-10-28,4,2021,2021-10-28,"During",45.9199981689453,46.1500015258789,44.9599990844727,45.3499984741211
"1287","NWN",2021-10-28,4,2021,2021-10-29,"After",45.4900016784668,45.7999992370605,44.7299995422363,45.0900001525879
"1288","NWN",2020-10-29,5,2020,2020-10-28,"Before",46.3400001525879,46.7299995422363,44.1800003051758,44.3899993896484
"1289","NWN",2020-10-29,5,2020,2020-10-29,"During",43.5200004577637,45.060001373291,42.3300018310547,44.7200012207031
"1290","NWN",2020-10-29,5,2020,2020-10-30,"After",44.5800018310547,45.1800003051758,43.939998626709,44.439998626709
"1291","O",2024-10-01,1,2024,2024-09-30,"Before",62.9000015258789,63.4900016784668,62.5099983215332,63.4199981689453
"1292","O",2024-10-01,1,2024,2024-10-01,"During",63.3300018310547,63.6100006103516,62.7599983215332,63
"1293","O",2024-10-01,1,2024,2024-10-02,"After",62.5299987792969,62.8199996948242,62.0099983215332,62.4199981689453
"1294","O",2024-06-03,2,2024,2024-05-31,"Before",51.8499984741211,53.1500015258789,51.7200012207031,53.060001373291
"1295","O",2024-06-03,2,2024,2024-06-03,"During",53.1699981689453,53.3300018310547,52.6699981689453,53.310001373291
"1296","O",2024-06-03,2,2024,2024-06-04,"After",53.2000007629395,54.6500015258789,53.2000007629395,54.4300003051758
"1297","O",2023-12-29,3,2023,2023-12-28,"Before",57.9599990844727,58.6100006103516,57.8699989318848,58.5800018310547
"1298","O",2023-12-29,3,2023,2023-12-29,"During",58,58.1199989318848,57.4000015258789,57.4199981689453
"1299","O",2023-12-29,3,2023,2024-01-02,"After",57.1100006103516,58.5800018310547,57.0099983215332,58.5699996948242
"1300","O",2023-06-30,4,2023,2023-06-29,"Before",59.8800010681152,60.2400016784668,59.6100006103516,60.2200012207031
"1301","O",2023-06-30,4,2023,2023-06-30,"During",60.2999992370605,60.4900016784668,59.189998626709,59.7900009155273
"1302","O",2023-06-30,4,2023,2023-07-03,"After",59.75,60.5699996948242,59.560001373291,60.2000007629395
"1303","O",2023-02-28,5,2023,2023-02-27,"Before",65.6500015258789,65.7300033569336,64.4599990844727,64.7600021362305
"1304","O",2023-02-28,5,2023,2023-02-28,"During",64.4899978637695,64.8000030517578,63.9099998474121,63.9500007629395
"1305","O",2023-02-28,5,2023,2023-03-01,"After",63.8400001525879,63.8400001525879,62.7700004577637,63.5200004577637
"1306","ORI",2024-03-08,1,2024,2024-03-07,"Before",29.25,29.6599998474121,29.25,29.3600006103516
"1307","ORI",2024-03-08,1,2024,2024-03-08,"During",29.1299991607666,29.1800003051758,28.7999992370605,28.9500007629395
"1308","ORI",2024-03-08,1,2024,2024-03-11,"After",28.9200000762939,29.2600002288818,28.9200000762939,29.1900005340576
"1309","ORI",2023-03-03,2,2023,2023-03-02,"Before",26.0799999237061,26.2299995422363,25.9500007629395,26.1700000762939
"1310","ORI",2023-03-03,2,2023,2023-03-03,"During",26.0400009155273,26.1100006103516,25.7999992370605,25.9899997711182
"1311","ORI",2023-03-03,2,2023,2023-03-06,"After",26,26.2099990844727,25.6800003051758,25.75
"1312","ORI",2022-08-31,3,2022,2022-08-30,"Before",23.6800003051758,23.6900005340576,23.2000007629395,23.2299995422363
"1313","ORI",2022-08-31,3,2022,2022-08-31,"During",22.1499996185303,22.2000007629395,21.7999992370605,21.8400001525879
"1314","ORI",2022-08-31,3,2022,2022-09-01,"After",21.7399997711182,22.0599994659424,21.6200008392334,22
"1315","ORI",2022-03-04,4,2022,2022-03-03,"Before",26.7099990844727,26.9300003051758,26.5900001525879,26.7900009155273
"1316","ORI",2022-03-04,4,2022,2022-03-04,"During",26.1000003814697,26.4699993133545,25.8199996948242,26.3999996185303
"1317","ORI",2022-03-04,4,2022,2022-03-07,"After",26.1399993896484,26.1399993896484,25.4599990844727,25.4699993133545
